concept_id,concept_name,domain_id,vocabulary_id,standard_concept,drug,cohort_name,cohort_label,cohort_domain
938205,camphor,Drug,RxNorm,standard,C01E_other_cardiac_preparations,organic_nitrates,Organic nitrates for angina,drug
938210,camphor 0.025 MG/MG,Drug,RxNorm,standard,C01E_other_cardiac_preparations,organic_nitrates,Organic nitrates for angina,drug
938211,camphor 0.005 MG/MG,Drug,RxNorm,standard,C01E_other_cardiac_preparations,organic_nitrates,Organic nitrates for angina,drug
938242,camphor 650 MG/ML,Drug,RxNorm,standard,C01E_other_cardiac_preparations,organic_nitrates,Organic nitrates for angina,drug
938246,camphor 0.01 MG/MG,Drug,RxNorm,standard,C01E_other_cardiac_preparations,organic_nitrates,Organic nitrates for angina,drug
938275,camphor 1 MG/ML,Drug,RxNorm,standard,C01E_other_cardiac_preparations,organic_nitrates,Organic nitrates for angina,drug
938277,camphor 5 MG/ML,Drug,RxNorm,standard,C01E_other_cardiac_preparations,organic_nitrates,Organic nitrates for angina,drug
938278,camphor 3 MG/ML,Drug,RxNorm,standard,C01E_other_cardiac_preparations,organic_nitrates,Organic nitrates for angina,drug
938307,camphor 0.002 MG/MG,Drug,RxNorm,standard,C01E_other_cardiac_preparations,organic_nitrates,Organic nitrates for angina,drug
938308,camphor 0.03 MG/MG,Drug,RxNorm,standard,C01E_other_cardiac_preparations,organic_nitrates,Organic nitrates for angina,drug
938340,camphor 10 MG/ML,Drug,RxNorm,standard,C01E_other_cardiac_preparations,organic_nitrates,Organic nitrates for angina,drug
955061,mavacamten; oral,Drug,ATC,classification,C01E_other_cardiac_preparations,organic_nitrates,Organic nitrates for angina,drug
963814,Crataegus mexicana whole extract,Drug,RxNorm,standard,C01E_other_cardiac_preparations,organic_nitrates,Organic nitrates for angina,drug
994548,Ibuprofen 6 MG/ML,Drug,RxNorm Extension,standard,C01E_other_cardiac_preparations,organic_nitrates,Organic nitrates for angina,drug
994549,Ibuprofen 6 MG/ML Injectable Solution,Drug,RxNorm Extension,standard,C01E_other_cardiac_preparations,organic_nitrates,Organic nitrates for angina,drug
994613,coenzyme Q10 / Ginkgo biloba extract Oral Capsule,Drug,RxNorm Extension,standard,C01E_other_cardiac_preparations,organic_nitrates,Organic nitrates for angina,drug
994746,ivabradine 5 MG Delayed Release Oral Tablet by Mylan,Drug,RxNorm Extension,standard,C01E_other_cardiac_preparations,organic_nitrates,Organic nitrates for angina,drug
994747,ivabradine 7.5 MG Oral Tablet by Novartis,Drug,RxNorm Extension,standard,C01E_other_cardiac_preparations,organic_nitrates,Organic nitrates for angina,drug
994748,ivabradine 7.5 MG Oral Tablet by Aristo,Drug,RxNorm Extension,standard,C01E_other_cardiac_preparations,organic_nitrates,Organic nitrates for angina,drug
994945,coenzyme Q10 100 MG Oral Capsule by Warnke Vitalstoffe,Drug,RxNorm Extension,standard,C01E_other_cardiac_preparations,organic_nitrates,Organic nitrates for angina,drug
994946,coenzyme Q10 120 MG [Q10 Coenzym],Drug,RxNorm Extension,standard,C01E_other_cardiac_preparations,organic_nitrates,Organic nitrates for angina,drug
994947,coenzyme Q10 120 MG Oral Capsule [Q10 Coenzym],Drug,RxNorm Extension,standard,C01E_other_cardiac_preparations,organic_nitrates,Organic nitrates for angina,drug
994948,coenzyme Q10 200 MG [Q10 Coenzym],Drug,RxNorm Extension,standard,C01E_other_cardiac_preparations,organic_nitrates,Organic nitrates for angina,drug
994949,coenzyme Q10 200 MG Oral Capsule [Q10 Coenzym],Drug,RxNorm Extension,standard,C01E_other_cardiac_preparations,organic_nitrates,Organic nitrates for angina,drug
994950,coenzyme Q10 200 MG Oral Capsule [Q10 Coenzym] by Vitamaze,Drug,RxNorm Extension,standard,C01E_other_cardiac_preparations,organic_nitrates,Organic nitrates for angina,drug
994951,coenzyme Q10 / Nicotinamide adenine dinucleotide (NAD) Oral Capsule,Drug,RxNorm Extension,standard,C01E_other_cardiac_preparations,organic_nitrates,Organic nitrates for angina,drug
995369,100 ML Ibuprofen 6 MG/ML Injectable Solution,Drug,RxNorm Extension,standard,C01E_other_cardiac_preparations,organic_nitrates,Organic nitrates for angina,drug
1123680,tiazotic acid,Drug,ATC,classification,C01E_other_cardiac_preparations,organic_nitrates,Organic nitrates for angina,drug
1177480,ibuprofen,Drug,RxNorm,standard,C01E_other_cardiac_preparations,organic_nitrates,Organic nitrates for angina,drug
1177671,ibuprofen 133 MG/ML Injectable Solution,Drug,RxNorm,standard,C01E_other_cardiac_preparations,organic_nitrates,Organic nitrates for angina,drug
1177740,ibuprofen 400 MG,Drug,RxNorm,standard,C01E_other_cardiac_preparations,organic_nitrates,Organic nitrates for angina,drug
1177741,ibuprofen 80 MG/ML,Drug,RxNorm,standard,C01E_other_cardiac_preparations,organic_nitrates,Organic nitrates for angina,drug
1177763,ibuprofen 133 MG/ML,Drug,RxNorm,standard,C01E_other_cardiac_preparations,organic_nitrates,Organic nitrates for angina,drug
1177793,ibuprofen 3 MG/ML,Drug,RxNorm,standard,C01E_other_cardiac_preparations,organic_nitrates,Organic nitrates for angina,drug
1177796,hydroxocobalamin 2 MG/ML / ibuprofen 80 MG/ML Injectable Solution,Drug,RxNorm,standard,C01E_other_cardiac_preparations,organic_nitrates,Organic nitrates for angina,drug
1177823,ibuprofen 10 MG/ML,Drug,RxNorm,standard,C01E_other_cardiac_preparations,organic_nitrates,Organic nitrates for angina,drug
1177825,2 ML ibuprofen 10 MG/ML Injection [Neoprofen],Drug,RxNorm,standard,C01E_other_cardiac_preparations,organic_nitrates,Organic nitrates for angina,drug
1178663,indomethacin,Drug,RxNorm,standard,C01E_other_cardiac_preparations,organic_nitrates,Organic nitrates for angina,drug
1178665,indomethacin 25 MG Oral Capsule,Drug,RxNorm,standard,C01E_other_cardiac_preparations,organic_nitrates,Organic nitrates for angina,drug
1178666,indomethacin 50 MG Oral Capsule,Drug,RxNorm,standard,C01E_other_cardiac_preparations,organic_nitrates,Organic nitrates for angina,drug
1178696,indomethacin 50 MG Oral Tablet,Drug,RxNorm,standard,C01E_other_cardiac_preparations,organic_nitrates,Organic nitrates for angina,drug
1178697,indomethacin 60 MG Extended Release Oral Capsule,Drug,RxNorm,standard,C01E_other_cardiac_preparations,organic_nitrates,Organic nitrates for angina,drug
1178727,indomethacin 25 MG Extended Release Oral Capsule,Drug,RxNorm,standard,C01E_other_cardiac_preparations,organic_nitrates,Organic nitrates for angina,drug
1178728,indomethacin 20 MG / thiamine 100 MG Oral Tablet,Drug,RxNorm,standard,C01E_other_cardiac_preparations,organic_nitrates,Organic nitrates for angina,drug
1178729,dexamethasone 0.15 MG / indomethacin 20 MG Oral Tablet,Drug,RxNorm,standard,C01E_other_cardiac_preparations,organic_nitrates,Organic nitrates for angina,drug
1178758,indomethacin 100 MG,Drug,RxNorm,standard,C01E_other_cardiac_preparations,organic_nitrates,Organic nitrates for angina,drug
1235560,ivabradine 5.39 MG,Drug,RxNorm Extension,standard,C01E_other_cardiac_preparations,organic_nitrates,Organic nitrates for angina,drug
1235561,ivabradine 5.39 MG Oral Tablet,Drug,RxNorm Extension,standard,C01E_other_cardiac_preparations,organic_nitrates,Organic nitrates for angina,drug
1235562,ivabradine 8.08 MG,Drug,RxNorm Extension,standard,C01E_other_cardiac_preparations,organic_nitrates,Organic nitrates for angina,drug
1235563,ivabradine 8.08 MG Oral Tablet,Drug,RxNorm Extension,standard,C01E_other_cardiac_preparations,organic_nitrates,Organic nitrates for angina,drug
1235826,crataegus extract Oral Tablet,Drug,RxNorm Extension,standard,C01E_other_cardiac_preparations,organic_nitrates,Organic nitrates for angina,drug
1235827,crataegus extract 30 MG,Drug,RxNorm Extension,standard,C01E_other_cardiac_preparations,organic_nitrates,Organic nitrates for angina,drug
1235828,crataegus extract 30 MG Oral Tablet,Drug,RxNorm Extension,standard,C01E_other_cardiac_preparations,organic_nitrates,Organic nitrates for angina,drug
1306837,Ubiquinone,Drug,RxNorm,non-standard,C01E_other_cardiac_preparations,organic_nitrates,Organic nitrates for angina,drug
1309204,adenosine,Drug,RxNorm,standard,C01E_other_cardiac_preparations,organic_nitrates,Organic nitrates for angina,drug
1309210,adenosine 3 MG/ML,Drug,RxNorm,standard,C01E_other_cardiac_preparations,organic_nitrates,Organic nitrates for angina,drug
1309232,adenosine 20 MG,Drug,RxNorm,standard,C01E_other_cardiac_preparations,organic_nitrates,Organic nitrates for angina,drug
1309234,4 ML adenosine 3 MG/ML Prefilled Syringe,Drug,RxNorm,standard,C01E_other_cardiac_preparations,organic_nitrates,Organic nitrates for angina,drug
1309235,4 ML adenosine 3 MG/ML Prefilled Syringe [Adenocard],Drug,RxNorm,standard,C01E_other_cardiac_preparations,organic_nitrates,Organic nitrates for angina,drug
1309237,2 ML adenosine 3 MG/ML Prefilled Syringe [Adenocard],Drug,RxNorm,standard,C01E_other_cardiac_preparations,organic_nitrates,Organic nitrates for angina,drug
1309238,adenosine monophosphate 25 MG/ML,Drug,RxNorm,standard,C01E_other_cardiac_preparations,organic_nitrates,Organic nitrates for angina,drug
1309239,adenosine monophosphate 25 MG/ML Injectable Solution,Drug,RxNorm,standard,C01E_other_cardiac_preparations,organic_nitrates,Organic nitrates for angina,drug
1309240,adenosine monophosphate 25 MG/ML Injectable Solution [My-O-Den],Drug,RxNorm,standard,C01E_other_cardiac_preparations,organic_nitrates,Organic nitrates for angina,drug
1324250,hawthorn preparation,Drug,RxNorm,standard,C01E_other_cardiac_preparations,organic_nitrates,Organic nitrates for angina,drug
1337107,ranolazine,Drug,RxNorm,standard,C01E_other_cardiac_preparations,organic_nitrates,Organic nitrates for angina,drug
1337109,ranolazine 500 MG Extended Release Oral Tablet,Drug,RxNorm,standard,C01E_other_cardiac_preparations,organic_nitrates,Organic nitrates for angina,drug
1337110,ranolazine 500 MG Extended Release Oral Tablet [Ranexa],Drug,RxNorm,standard,C01E_other_cardiac_preparations,organic_nitrates,Organic nitrates for angina,drug
1337111,12 HR ranolazine 500 MG Extended Release Oral Tablet,Drug,RxNorm,standard,C01E_other_cardiac_preparations,organic_nitrates,Organic nitrates for angina,drug
1337142,ranolazine 1000 MG,Drug,RxNorm,standard,C01E_other_cardiac_preparations,organic_nitrates,Organic nitrates for angina,drug
