concept_id,concept_name,domain_id,vocabulary_id,standard_concept,condition,cohort_name,cohort_label,cohort_domain
45767005,Secondary osteoporotic fracture of proximal femur,Condition,SNOMED,standard,Osteoporosis,osteoporosis,Osteoporosis,condition
45767006,Secondary osteoporotic fracture of hand,Condition,SNOMED,standard,Osteoporosis,osteoporosis,Osteoporosis,condition
45767007,Secondary osteoporotic fracture of foot,Condition,SNOMED,standard,Osteoporosis,osteoporosis,Osteoporosis,condition
45767008,Secondary osteoporotic fracture of fibula,Condition,SNOMED,standard,Osteoporosis,osteoporosis,Osteoporosis,condition
45767009,Secondary osteoporotic fracture of femur,Condition,SNOMED,standard,Osteoporosis,osteoporosis,Osteoporosis,condition
45767010,Secondary osteoporotic fracture of clavicle,Condition,SNOMED,standard,Osteoporosis,osteoporosis,Osteoporosis,condition
45767011,Secondary osteoporotic fracture of ankle,Condition,SNOMED,standard,Osteoporosis,osteoporosis,Osteoporosis,condition
45767036,Osteoporotic fracture of clavicle,Condition,SNOMED,standard,Osteoporosis,osteoporosis,Osteoporosis,condition
45767037,Osteoporotic fracture of femur,Condition,SNOMED,standard,Osteoporosis,osteoporosis,Osteoporosis,condition
45767038,Osteoporotic fracture of fibula,Condition,SNOMED,standard,Osteoporosis,osteoporosis,Osteoporosis,condition
45767039,Osteoporotic fracture of bone of foot,Condition,SNOMED,standard,Osteoporosis,osteoporosis,Osteoporosis,condition
45767040,Osteoporotic fracture of hand,Condition,SNOMED,standard,Osteoporosis,osteoporosis,Osteoporosis,condition
45767041,Osteoporotic fracture of proximal femur,Condition,SNOMED,standard,Osteoporosis,osteoporosis,Osteoporosis,condition
45767042,Osteoporotic fracture of humerus,Condition,SNOMED,standard,Osteoporosis,osteoporosis,Osteoporosis,condition
45767043,Osteoporotic fracture of scapula,Condition,SNOMED,standard,Osteoporosis,osteoporosis,Osteoporosis,condition
45767044,Osteoporotic fracture of tibia,Condition,SNOMED,standard,Osteoporosis,osteoporosis,Osteoporosis,condition
45767045,Osteoporotic fracture of ulna,Condition,SNOMED,standard,Osteoporosis,osteoporosis,Osteoporosis,condition
45768892,Osteoporosis due to cystic fibrosis,Condition,SNOMED,standard,Osteoporosis,osteoporosis,Osteoporosis,condition
45771423,Osteoporotic fracture of ankle,Condition,SNOMED,standard,Osteoporosis,osteoporosis,Osteoporosis,condition
45772067,Osteoporotic fracture of sacral vertebra,Condition,SNOMED,standard,Osteoporosis,osteoporosis,Osteoporosis,condition
45772069,Secondary osteoporotic fracture,Condition,SNOMED,standard,Osteoporosis,osteoporosis,Osteoporosis,condition
45772713,Secondary osteoporotic fracture of radius,Condition,SNOMED,standard,Osteoporosis,osteoporosis,Osteoporosis,condition
45772718,Osteoporotic fracture of radius,Condition,SNOMED,standard,Osteoporosis,osteoporosis,Osteoporosis,condition
