cohort_name,cohort_label,cohort_domain,concept_id,include_descendants,concept_name,vocabulary_id,concept_code,review_status,phenotype_note,domain_id,standard_concept,drug
antimigraine_medicines,Antimigraine medicines,drug,1145433,TRUE,ergotamine 0.6 MG,RxNorm,N02C_antimigraine_preparations,reviewed_seed,Imported from master codelists,Drug,standard,N02C_antimigraine_preparations
antimigraine_medicines,Antimigraine medicines,drug,1154077,TRUE,rizatriptan,RxNorm,N02C_antimigraine_preparations,reviewed_seed,Imported from master codelists,Drug,standard,N02C_antimigraine_preparations
antimigraine_medicines,Antimigraine medicines,drug,1154078,TRUE,rizatriptan 5 MG Oral Tablet [Maxalt],RxNorm,N02C_antimigraine_preparations,reviewed_seed,Imported from master codelists,Drug,standard,N02C_antimigraine_preparations
antimigraine_medicines,Antimigraine medicines,drug,1154079,TRUE,rizatriptan 10 MG Oral Tablet [Maxalt],RxNorm,N02C_antimigraine_preparations,reviewed_seed,Imported from master codelists,Drug,standard,N02C_antimigraine_preparations
antimigraine_medicines,Antimigraine medicines,drug,1154080,TRUE,rizatriptan 10 MG Disintegrating Oral Tablet,RxNorm,N02C_antimigraine_preparations,reviewed_seed,Imported from master codelists,Drug,standard,N02C_antimigraine_preparations
antimigraine_medicines,Antimigraine medicines,drug,1154081,TRUE,rizatriptan 5 MG Disintegrating Oral Tablet,RxNorm,N02C_antimigraine_preparations,reviewed_seed,Imported from master codelists,Drug,standard,N02C_antimigraine_preparations
antimigraine_medicines,Antimigraine medicines,drug,1154116,TRUE,rizatriptan 5 MG Disintegrating Oral Tablet [Maxalt],RxNorm,N02C_antimigraine_preparations,reviewed_seed,Imported from master codelists,Drug,standard,N02C_antimigraine_preparations
antimigraine_medicines,Antimigraine medicines,drug,1154117,TRUE,rizatriptan 10 MG Disintegrating Oral Tablet [Maxalt],RxNorm,N02C_antimigraine_preparations,reviewed_seed,Imported from master codelists,Drug,standard,N02C_antimigraine_preparations
antimigraine_medicines,Antimigraine medicines,drug,1189458,TRUE,frovatriptan,RxNorm,N02C_antimigraine_preparations,reviewed_seed,Imported from master codelists,Drug,standard,N02C_antimigraine_preparations
antimigraine_medicines,Antimigraine medicines,drug,1189459,TRUE,frovatriptan 2.5 MG Oral Tablet,RxNorm,N02C_antimigraine_preparations,reviewed_seed,Imported from master codelists,Drug,standard,N02C_antimigraine_preparations
antimigraine_medicines,Antimigraine medicines,drug,1189697,TRUE,eletriptan,RxNorm,N02C_antimigraine_preparations,reviewed_seed,Imported from master codelists,Drug,standard,N02C_antimigraine_preparations
antimigraine_medicines,Antimigraine medicines,drug,1189698,TRUE,eletriptan 20 MG Oral Tablet,RxNorm,N02C_antimigraine_preparations,reviewed_seed,Imported from master codelists,Drug,standard,N02C_antimigraine_preparations
antimigraine_medicines,Antimigraine medicines,drug,1189699,TRUE,eletriptan 40 MG Oral Tablet,RxNorm,N02C_antimigraine_preparations,reviewed_seed,Imported from master codelists,Drug,standard,N02C_antimigraine_preparations
