concept_id,concept_name,domain_id,vocabulary_id,standard_concept,condition,cohort_name,cohort_label,cohort_domain
37016177,Cerebral degeneration due to hypothyroidism,Condition,SNOMED,standard,codelist_hypothyroidism,hypothyroidism,Hypothyroidism,condition
37016342,Hypothyroidism caused by drug,Condition,SNOMED,standard,codelist_hypothyroidism,hypothyroidism,Hypothyroidism,condition
37110062,"Neonatal diabetes, congenital hypothyroidism, congenital glaucoma, hepatic fibrosis, polycystic kidney syndrome",Condition,SNOMED,standard,codelist_hypothyroidism,hypothyroidism,Hypothyroidism,condition
37110922,Congenital central hypothyroidism due to thyrotropin-releasing hormone receptor deficiency,Condition,SNOMED,standard,codelist_hypothyroidism,hypothyroidism,Hypothyroidism,condition
37155411,Congenital hypothyroidism due to congenital anomaly of thyroid gland,Condition,SNOMED,standard,codelist_hypothyroidism,hypothyroidism,Hypothyroidism,condition
37161445,Myxedema coma due to subclinical hypothyroidism,Condition,SNOMED,standard,codelist_hypothyroidism,hypothyroidism,Hypothyroidism,condition
37161450,Acquired central hypothyroidism due to Sheehan syndrome,Condition,SNOMED,standard,codelist_hypothyroidism,hypothyroidism,Hypothyroidism,condition
37161451,Acquired central hypothyroidism due to pituitary disorder,Condition,SNOMED,standard,codelist_hypothyroidism,hypothyroidism,Hypothyroidism,condition
37161453,Acquired central hypothyroidism caused by ionizing radiation,Condition,SNOMED,standard,codelist_hypothyroidism,hypothyroidism,Hypothyroidism,condition
37161455,Drug induced acquired central hypothyroidism,Condition,SNOMED,standard,codelist_hypothyroidism,hypothyroidism,Hypothyroidism,condition
37161463,Traumatic acquired central hypothyroidism,Condition,SNOMED,standard,codelist_hypothyroidism,hypothyroidism,Hypothyroidism,condition
37161465,Congenital hypothyroidism due to thyroid peroxidase mutation,Condition,SNOMED,standard,codelist_hypothyroidism,hypothyroidism,Hypothyroidism,condition
37161466,Consumptive hypothyroidism caused by type 3 iodothyronine deiodinase,Condition,SNOMED,standard,codelist_hypothyroidism,hypothyroidism,Hypothyroidism,condition
37161467,Congenital hypothyroidism due to thyroid deiodinase mutation,Condition,SNOMED,standard,codelist_hypothyroidism,hypothyroidism,Hypothyroidism,condition
37161468,Congenital hypothyroidism due to symporter mutation,Condition,SNOMED,standard,codelist_hypothyroidism,hypothyroidism,Hypothyroidism,condition
37161471,Congenital hypothyroidism due to thyroglobulin mutation,Condition,SNOMED,standard,codelist_hypothyroidism,hypothyroidism,Hypothyroidism,condition
37161472,Congenital hypothyroidism due to dual oxidase maturation factor 2,Condition,SNOMED,standard,codelist_hypothyroidism,hypothyroidism,Hypothyroidism,condition
37161473,Congenital hypothyroidism due to peripheral resistance to thyroid hormone,Condition,SNOMED,standard,codelist_hypothyroidism,hypothyroidism,Hypothyroidism,condition
37162110,Hyperprolactinemia due to hypothyroidism,Condition,SNOMED,standard,codelist_hypothyroidism,hypothyroidism,Hypothyroidism,condition
37164395,Congenital hypothyroidism due to thyroid stimulating hormone receptor mutation,Condition,SNOMED,standard,codelist_hypothyroidism,hypothyroidism,Hypothyroidism,condition
37166338,Dementia due to Hashimoto encephalopathy,Condition,SNOMED,standard,codelist_hypothyroidism,hypothyroidism,Hypothyroidism,condition
37166448,Dementia due to acquired hypothyroidism,Condition,SNOMED,standard,codelist_hypothyroidism,hypothyroidism,Hypothyroidism,condition
37166867,Resistance to thyroid hormone due to mutation in thyroid hormone receptor alpha,Condition,SNOMED,standard,codelist_hypothyroidism,hypothyroidism,Hypothyroidism,condition
37167445,Hypothyroidism due to systemic sclerosis,Condition,SNOMED,standard,codelist_hypothyroidism,hypothyroidism,Hypothyroidism,condition
37168487,"Choanal atresia, athelia, hypothyroidism, delayed puberty, short stature syndrome",Condition,SNOMED,standard,codelist_hypothyroidism,hypothyroidism,Hypothyroidism,condition
37204507,Congenital hypothyroidism due to maternal intake of antithyroid drug,Condition,SNOMED,standard,codelist_hypothyroidism,hypothyroidism,Hypothyroidism,condition
37208050,Hypothyroidism caused by amiodarone,Condition,SNOMED,standard,codelist_hypothyroidism,hypothyroidism,Hypothyroidism,condition
37396504,Hoffman syndrome,Condition,SNOMED,standard,codelist_hypothyroidism,hypothyroidism,Hypothyroidism,condition
37397258,Congenital hypothyroidism due to transplacental passage of maternal thyroid stimulating hormone binding inhibitory antibody,Condition,SNOMED,standard,codelist_hypothyroidism,hypothyroidism,Hypothyroidism,condition
37397527,Familial thyroid dyshormonogenesis,Condition,SNOMED,standard,codelist_hypothyroidism,hypothyroidism,Hypothyroidism,condition
37397534,Peripheral resistance to thyroid hormone,Condition,SNOMED,standard,codelist_hypothyroidism,hypothyroidism,Hypothyroidism,condition
