concept_id,concept_name,domain_id,vocabulary_id,standard_concept,drug,cohort_name,cohort_label,cohort_domain
929887,lansoprazole,Drug,RxNorm,standard,A02BC_proton_pump_inhibitors,proton_pump_inhibitors,Proton-pump inhibitors,drug
929889,lansoprazole 30 MG Delayed Release Oral Capsule,Drug,RxNorm,standard,A02BC_proton_pump_inhibitors,proton_pump_inhibitors,Proton-pump inhibitors,drug
929922,lansoprazole 0.5 MG/ML Extended Release Suspension,Drug,RxNorm,standard,A02BC_proton_pump_inhibitors,proton_pump_inhibitors,Proton-pump inhibitors,drug
929924,lansoprazole 15 MG Disintegrating Oral Tablet,Drug,RxNorm,standard,A02BC_proton_pump_inhibitors,proton_pump_inhibitors,Proton-pump inhibitors,drug
929925,lansoprazole 1 MG/ML,Drug,RxNorm,standard,A02BC_proton_pump_inhibitors,proton_pump_inhibitors,Proton-pump inhibitors,drug
929926,lansoprazole 0.5 MG/ML,Drug,RxNorm,standard,A02BC_proton_pump_inhibitors,proton_pump_inhibitors,Proton-pump inhibitors,drug
929927,lansoprazole 1 MG/ML Extended Release Suspension,Drug,RxNorm,standard,A02BC_proton_pump_inhibitors,proton_pump_inhibitors,Proton-pump inhibitors,drug
929931,lansoprazole 6 MG/ML,Drug,RxNorm,standard,A02BC_proton_pump_inhibitors,proton_pump_inhibitors,Proton-pump inhibitors,drug
929953,lansoprazole 15 MG Delayed Release Oral Capsule,Drug,RxNorm,standard,A02BC_proton_pump_inhibitors,proton_pump_inhibitors,Proton-pump inhibitors,drug
929954,lansoprazole 15 MG Delayed Release Oral Capsule [Prevacid],Drug,RxNorm,standard,A02BC_proton_pump_inhibitors,proton_pump_inhibitors,Proton-pump inhibitors,drug
929955,lansoprazole 0.5 MG/ML Oral Suspension,Drug,RxNorm,standard,A02BC_proton_pump_inhibitors,proton_pump_inhibitors,Proton-pump inhibitors,drug
929956,lansoprazole 0.5 MG/ML Oral Suspension [Prevacid],Drug,RxNorm,standard,A02BC_proton_pump_inhibitors,proton_pump_inhibitors,Proton-pump inhibitors,drug
929958,lansoprazole 1 MG/ML Oral Suspension [Prevacid],Drug,RxNorm,standard,A02BC_proton_pump_inhibitors,proton_pump_inhibitors,Proton-pump inhibitors,drug
947955,tegoprazan; oral,Drug,ATC,classification,A02BC_proton_pump_inhibitors,proton_pump_inhibitors,Proton-pump inhibitors,drug
948078,pantoprazole,Drug,RxNorm,standard,A02BC_proton_pump_inhibitors,proton_pump_inhibitors,Proton-pump inhibitors,drug
948079,pantoprazole 20 MG Delayed Release Oral Tablet,Drug,RxNorm,standard,A02BC_proton_pump_inhibitors,proton_pump_inhibitors,Proton-pump inhibitors,drug
948080,pantoprazole 40 MG Injection,Drug,RxNorm,standard,A02BC_proton_pump_inhibitors,proton_pump_inhibitors,Proton-pump inhibitors,drug
948104,pantoprazole 20 MG,Drug,RxNorm,standard,A02BC_proton_pump_inhibitors,proton_pump_inhibitors,Proton-pump inhibitors,drug
948107,pantoprazole 20 MG Delayed Release Oral Tablet [Protonix],Drug,RxNorm,standard,A02BC_proton_pump_inhibitors,proton_pump_inhibitors,Proton-pump inhibitors,drug
948108,pantoprazole 40 MG Oral Suspension,Drug,RxNorm,standard,A02BC_proton_pump_inhibitors,proton_pump_inhibitors,Proton-pump inhibitors,drug
955107,"omeprazole, combinations; oral",Drug,ATC,classification,A02BC_proton_pump_inhibitors,proton_pump_inhibitors,Proton-pump inhibitors,drug
993623,magnesium hydroxide 700 MG / omeprazole 40 MG / sodium bicarbonate 600 MG Chewable Tablet [Zegerid with Magnesium Hydroxide],Drug,RxNorm,standard,A02BC_proton_pump_inhibitors,proton_pump_inhibitors,Proton-pump inhibitors,drug
1301320,omeprazole 2 MG/ML,Drug,RxNorm,standard,A02BC_proton_pump_inhibitors,proton_pump_inhibitors,Proton-pump inhibitors,drug
1301322,omeprazole / sodium bicarbonate Oral Suspension,Drug,RxNorm,standard,A02BC_proton_pump_inhibitors,proton_pump_inhibitors,Proton-pump inhibitors,drug
1301323,omeprazole 2 MG/ML / sodium bicarbonate 84 MG/ML Oral Suspension,Drug,RxNorm,standard,A02BC_proton_pump_inhibitors,proton_pump_inhibitors,Proton-pump inhibitors,drug
1301325,omeprazole 2 MG/ML / sodium bicarbonate 84 MG/ML [Konvomep],Drug,RxNorm,standard,A02BC_proton_pump_inhibitors,proton_pump_inhibitors,Proton-pump inhibitors,drug
1301328,omeprazole / sodium bicarbonate Oral Suspension [Konvomep],Drug,RxNorm,standard,A02BC_proton_pump_inhibitors,proton_pump_inhibitors,Proton-pump inhibitors,drug
