concept_id,concept_name,domain_id,vocabulary_id,standard_concept,drug,cohort_name,cohort_label,cohort_domain
21125282,canagliflozin 100 MG Oral Tablet Box of 30 by Colorama,Drug,RxNorm Extension,standard,A10BK_sodium_glucose_co_transporter_2_sglt2_inhibitors,sglt2_inhibitors,SGLT2 inhibitors,drug
21125283,canagliflozin 300 MG Oral Tablet [Invokana] Box of 30,Drug,RxNorm Extension,standard,A10BK_sodium_glucose_co_transporter_2_sglt2_inhibitors,sglt2_inhibitors,SGLT2 inhibitors,drug
21125291,empagliflozin 10 MG Oral Tablet [Jardiance] by Boehringer Ingelheim,Drug,RxNorm Extension,standard,A10BK_sodium_glucose_co_transporter_2_sglt2_inhibitors,sglt2_inhibitors,SGLT2 inhibitors,drug
21145066,canagliflozin 300 MG Oral Tablet Box of 30 by Colorama,Drug,RxNorm Extension,standard,A10BK_sodium_glucose_co_transporter_2_sglt2_inhibitors,sglt2_inhibitors,SGLT2 inhibitors,drug
21145067,canagliflozin 300 MG Oral Tablet [Invokana] Box of 30 by Janssen,Drug,RxNorm Extension,standard,A10BK_sodium_glucose_co_transporter_2_sglt2_inhibitors,sglt2_inhibitors,SGLT2 inhibitors,drug
21145074,empagliflozin 10 MG Oral Tablet [Jardiance] Box of 28 by Boehringer Ingelheim,Drug,RxNorm Extension,standard,A10BK_sodium_glucose_co_transporter_2_sglt2_inhibitors,sglt2_inhibitors,SGLT2 inhibitors,drug
21155014,empagliflozin 25 MG Oral Tablet Box of 28,Drug,RxNorm Extension,standard,A10BK_sodium_glucose_co_transporter_2_sglt2_inhibitors,sglt2_inhibitors,SGLT2 inhibitors,drug
21164839,canagliflozin 100 MG Oral Tablet [Invokana] Box of 30,Drug,RxNorm Extension,standard,A10BK_sodium_glucose_co_transporter_2_sglt2_inhibitors,sglt2_inhibitors,SGLT2 inhibitors,drug
21174561,dapagliflozin 10 MG Oral Tablet [Forxiga] Box of 28 by Waymade,Drug,RxNorm Extension,standard,A10BK_sodium_glucose_co_transporter_2_sglt2_inhibitors,sglt2_inhibitors,SGLT2 inhibitors,drug
21174570,empagliflozin 25 MG Oral Tablet [Jardiance] by Boehringer Ingelheim,Drug,RxNorm Extension,standard,A10BK_sodium_glucose_co_transporter_2_sglt2_inhibitors,sglt2_inhibitors,SGLT2 inhibitors,drug
35130600,ipragliflozin 25 MG Oral Tablet,Drug,RxNorm Extension,standard,A10BK_sodium_glucose_co_transporter_2_sglt2_inhibitors,sglt2_inhibitors,SGLT2 inhibitors,drug
35131592,luseogliflozin hydrate 2.5 MG Oral Tablet [Lusefi],Drug,RxNorm Extension,standard,A10BK_sodium_glucose_co_transporter_2_sglt2_inhibitors,sglt2_inhibitors,SGLT2 inhibitors,drug
35132200,luseogliflozin hydrate 5 MG Oral Tablet [Lusefi],Drug,RxNorm Extension,standard,A10BK_sodium_glucose_co_transporter_2_sglt2_inhibitors,sglt2_inhibitors,SGLT2 inhibitors,drug
