cohort_name,cohort_label,cohort_domain,concept_id,include_descendants,concept_name,vocabulary_id,concept_code,review_status,phenotype_note,domain_id,standard_concept,condition
mace_or_vte,MACE or VTE,condition,4175649,FALSE,Thrombosis of the popliteal vein,SNOMED,dvt,reviewed_seed,Imported from master codelists,Condition,standard,dvt
mace_or_vte,MACE or VTE,condition,4176614,FALSE,Thrombophlebitis of iliac vein,SNOMED,dvt,reviewed_seed,Imported from master codelists,Condition,standard,dvt
mace_or_vte,MACE or VTE,condition,4179911,FALSE,Axillary vein thrombosis,SNOMED,dvt,reviewed_seed,Imported from master codelists,Condition,standard,dvt
mace_or_vte,MACE or VTE,condition,4181315,FALSE,Deep venous thrombosis associated with coronary artery bypass graft,SNOMED,dvt,reviewed_seed,Imported from master codelists,Condition,standard,dvt
mace_or_vte,MACE or VTE,condition,4189004,FALSE,Deep vein thrombosis of leg related to intravenous drug use,SNOMED,dvt,reviewed_seed,Imported from master codelists,Condition,non-standard,dvt
mace_or_vte,MACE or VTE,condition,4203836,FALSE,Thrombosis of subclavian vein,SNOMED,dvt,reviewed_seed,Imported from master codelists,Condition,standard,dvt
mace_or_vte,MACE or VTE,condition,4207899,FALSE,Deep venous thrombosis of tibial vein,SNOMED,dvt,reviewed_seed,Imported from master codelists,Condition,standard,dvt
mace_or_vte,MACE or VTE,condition,4221821,FALSE,Thrombophlebitis of deep veins of lower extremity,SNOMED,dvt,reviewed_seed,Imported from master codelists,Condition,standard,dvt
mace_or_vte,MACE or VTE,condition,4230403,FALSE,Thrombophlebitis of axillary vein,SNOMED,dvt,reviewed_seed,Imported from master codelists,Condition,standard,dvt
mace_or_vte,MACE or VTE,condition,4250765,FALSE,Thrombophlebitis of tibial vein,SNOMED,dvt,reviewed_seed,Imported from master codelists,Condition,standard,dvt
mace_or_vte,MACE or VTE,condition,4281689,FALSE,Phlegmasia alba dolens,SNOMED,dvt,reviewed_seed,Imported from master codelists,Condition,standard,dvt
mace_or_vte,MACE or VTE,condition,4284538,FALSE,Phlegmasia cerulea dolens,SNOMED,dvt,reviewed_seed,Imported from master codelists,Condition,standard,dvt
mace_or_vte,MACE or VTE,condition,4309333,FALSE,Postoperative deep vein thrombosis,SNOMED,dvt,reviewed_seed,Imported from master codelists,Condition,standard,dvt
mace_or_vte,MACE or VTE,condition,4317289,FALSE,Thrombosis of mesenteric vein,SNOMED,dvt,reviewed_seed,Imported from master codelists,Condition,standard,dvt
mace_or_vte,MACE or VTE,condition,4322565,FALSE,Deep venous thrombosis of profunda femoris vein,SNOMED,dvt,reviewed_seed,Imported from master codelists,Condition,standard,dvt
mace_or_vte,MACE or VTE,condition,35615030,FALSE,Acute deep vein thrombosis of right upper limb following procedure,SNOMED,dvt,reviewed_seed,Imported from master codelists,Condition,standard,dvt
mace_or_vte,MACE or VTE,condition,35615031,FALSE,Acute deep vein thrombosis of left upper limb following procedure,SNOMED,dvt,reviewed_seed,Imported from master codelists,Condition,standard,dvt
mace_or_vte,MACE or VTE,condition,35615034,FALSE,Acute deep vein thrombosis of right lower limb following procedure,SNOMED,dvt,reviewed_seed,Imported from master codelists,Condition,standard,dvt
mace_or_vte,MACE or VTE,condition,35615035,FALSE,Acute deep vein thrombosis of left lower limb following procedure,SNOMED,dvt,reviewed_seed,Imported from master codelists,Condition,standard,dvt
mace_or_vte,MACE or VTE,condition,35616027,FALSE,Acute deep vein thrombosis of right iliac vein,SNOMED,dvt,reviewed_seed,Imported from master codelists,Condition,standard,dvt
mace_or_vte,MACE or VTE,condition,35616028,FALSE,Acute deep vein thrombosis of left iliac vein,SNOMED,dvt,reviewed_seed,Imported from master codelists,Condition,standard,dvt
mace_or_vte,MACE or VTE,condition,36712892,FALSE,Acute thrombosis of splenic vein,SNOMED,dvt,reviewed_seed,Imported from master codelists,Condition,standard,dvt
mace_or_vte,MACE or VTE,condition,37109253,FALSE,Bilateral acute deep vein thrombosis of femoral veins,SNOMED,dvt,reviewed_seed,Imported from master codelists,Condition,standard,dvt
mace_or_vte,MACE or VTE,condition,40478951,FALSE,Bilateral deep vein thrombosis of lower extremities,SNOMED,dvt,reviewed_seed,Imported from master codelists,Condition,standard,dvt
mace_or_vte,MACE or VTE,condition,40480555,FALSE,Deep venous thrombosis of peroneal vein,SNOMED,dvt,reviewed_seed,Imported from master codelists,Condition,standard,dvt
mace_or_vte,MACE or VTE,condition,40481089,FALSE,Embolism from thrombosis of vein of lower extremity,SNOMED,dvt,reviewed_seed,Imported from master codelists,Condition,standard,dvt
mace_or_vte,MACE or VTE,condition,42538533,FALSE,Thrombosis of iliac vein,SNOMED,dvt,reviewed_seed,Imported from master codelists,Condition,standard,dvt
mace_or_vte,MACE or VTE,condition,43531681,FALSE,Acute deep vein thrombosis of lower limb,SNOMED,dvt,reviewed_seed,Imported from master codelists,Condition,standard,dvt
mace_or_vte,MACE or VTE,condition,44782421,FALSE,Acute deep venous thrombosis of upper extremity,SNOMED,dvt,reviewed_seed,Imported from master codelists,Condition,standard,dvt
mace_or_vte,MACE or VTE,condition,44782742,FALSE,Acute deep venous thrombosis of calf,SNOMED,dvt,reviewed_seed,Imported from master codelists,Condition,standard,dvt
mace_or_vte,MACE or VTE,condition,44782743,FALSE,Acute deep venous thrombosis of popliteal vein,SNOMED,dvt,reviewed_seed,Imported from master codelists,Condition,standard,dvt
mace_or_vte,MACE or VTE,condition,44782744,FALSE,Acute deep venous thrombosis of tibial vein,SNOMED,dvt,reviewed_seed,Imported from master codelists,Condition,standard,dvt
mace_or_vte,MACE or VTE,condition,44782745,FALSE,Acute deep venous thrombosis of thigh,SNOMED,dvt,reviewed_seed,Imported from master codelists,Condition,standard,dvt
mace_or_vte,MACE or VTE,condition,44782746,FALSE,Acute deep venous thrombosis,SNOMED,dvt,reviewed_seed,Imported from master codelists,Condition,standard,dvt
mace_or_vte,MACE or VTE,condition,44782747,FALSE,Acute deep venous thrombosis of femoral vein,SNOMED,dvt,reviewed_seed,Imported from master codelists,Condition,standard,dvt
mace_or_vte,MACE or VTE,condition,44782748,FALSE,Acute deep venous thrombosis of iliofemoral vein,SNOMED,dvt,reviewed_seed,Imported from master codelists,Condition,standard,dvt
mace_or_vte,MACE or VTE,condition,44782751,FALSE,Acute deep venous thrombosis of axillary vein,SNOMED,dvt,reviewed_seed,Imported from master codelists,Condition,standard,dvt
mace_or_vte,MACE or VTE,condition,44782752,FALSE,Acute deep venous thrombosis of internal jugular vein,SNOMED,dvt,reviewed_seed,Imported from master codelists,Condition,standard,dvt
mace_or_vte,MACE or VTE,condition,44782762,FALSE,Acute thrombosis of subclavian vein,SNOMED,dvt,reviewed_seed,Imported from master codelists,Condition,standard,dvt
mace_or_vte,MACE or VTE,condition,44782766,FALSE,Acute deep venous thrombosis of upper extremity as complication of procedure,SNOMED,dvt,reviewed_seed,Imported from master codelists,Condition,standard,dvt
mace_or_vte,MACE or VTE,condition,44782767,FALSE,Acute deep venous thrombosis of lower extremity as complication of procedure,SNOMED,dvt,reviewed_seed,Imported from master codelists,Condition,standard,dvt
mace_or_vte,MACE or VTE,condition,44811347,FALSE,Thrombosis of internal jugular vein,SNOMED,dvt,reviewed_seed,Imported from master codelists,Condition,standard,dvt
mace_or_vte,MACE or VTE,condition,45757410,FALSE,Acute thrombosis of mesenteric vein,SNOMED,dvt,reviewed_seed,Imported from master codelists,Condition,standard,dvt
mace_or_vte,MACE or VTE,condition,45773536,FALSE,Deep venous thrombosis of femoropopliteal vein,SNOMED,dvt,reviewed_seed,Imported from master codelists,Condition,standard,dvt
mace_or_vte,MACE or VTE,condition,46270071,FALSE,Acute deep venous thrombosis of lower limb due to and following coronary artery bypass grafting,SNOMED,dvt,reviewed_seed,Imported from master codelists,Condition,standard,dvt
mace_or_vte,MACE or VTE,condition,46271900,FALSE,Recurrent deep vein thrombosis,SNOMED,dvt,reviewed_seed,Imported from master codelists,Condition,standard,dvt
mace_or_vte,MACE or VTE,condition,46285904,FALSE,Unprovoked deep vein thrombosis,SNOMED,dvt,reviewed_seed,Imported from master codelists,Condition,standard,dvt
mace_or_vte,MACE or VTE,condition,46285905,FALSE,Provoked deep vein thrombosis,SNOMED,dvt,reviewed_seed,Imported from master codelists,Condition,standard,dvt
