concept_id,concept_name,domain_id,vocabulary_id,standard_concept,condition,cohort_name,cohort_label,cohort_domain
4134808,Hemorrhagic duodenopathy,Condition,SNOMED,standard,gi hemorrhage,upper_gi_bleeding_or_dyspepsia,Upper GI bleeding or dyspepsia,condition
4139411,Massive gastrointestinal bleed,Condition,SNOMED,standard,gi hemorrhage,upper_gi_bleeding_or_dyspepsia,Upper GI bleeding or dyspepsia,condition
4143871,Erosion of stomach with hemorrhage,Condition,SNOMED,standard,gi hemorrhage,upper_gi_bleeding_or_dyspepsia,Upper GI bleeding or dyspepsia,condition
4144926,Recurrent gastrointestinal bleeding,Condition,SNOMED,standard,gi hemorrhage,upper_gi_bleeding_or_dyspepsia,Upper GI bleeding or dyspepsia,condition
4145805,Vomiting blood - fresh,Condition,SNOMED,standard,gi hemorrhage,upper_gi_bleeding_or_dyspepsia,Upper GI bleeding or dyspepsia,condition
4149010,Duodenal ulcer with hemorrhage but without obstruction,Condition,SNOMED,standard,gi hemorrhage,upper_gi_bleeding_or_dyspepsia,Upper GI bleeding or dyspepsia,condition
4164920,Chronic gastrojejunal ulcer with hemorrhage and perforation,Condition,SNOMED,standard,gi hemorrhage,upper_gi_bleeding_or_dyspepsia,Upper GI bleeding or dyspepsia,condition
4169394,Peptic ulcer with hemorrhage but without obstruction,Condition,SNOMED,standard,gi hemorrhage,upper_gi_bleeding_or_dyspepsia,Upper GI bleeding or dyspepsia,condition
4169592,Acute gastric ulcer with hemorrhage and perforation,Condition,SNOMED,standard,gi hemorrhage,upper_gi_bleeding_or_dyspepsia,Upper GI bleeding or dyspepsia,condition
4173032,Anal margin hematoma,Condition,SNOMED,standard,gi hemorrhage,upper_gi_bleeding_or_dyspepsia,Upper GI bleeding or dyspepsia,condition
4174044,Chronic peptic ulcer with hemorrhage,Condition,SNOMED,standard,gi hemorrhage,upper_gi_bleeding_or_dyspepsia,Upper GI bleeding or dyspepsia,condition
4175673,Gastrojejunal ulcer with hemorrhage AND obstruction,Condition,SNOMED,standard,gi hemorrhage,upper_gi_bleeding_or_dyspepsia,Upper GI bleeding or dyspepsia,condition
4179773,Gastrojejunal ulcer with hemorrhage but without obstruction,Condition,SNOMED,standard,gi hemorrhage,upper_gi_bleeding_or_dyspepsia,Upper GI bleeding or dyspepsia,condition
4183005,"Gastrojejunal ulcer with hemorrhage, with perforation and with obstruction",Condition,SNOMED,standard,gi hemorrhage,upper_gi_bleeding_or_dyspepsia,Upper GI bleeding or dyspepsia,condition
4185784,Hemorrhagic mucosa of stomach,Condition,SNOMED,standard,gi hemorrhage,upper_gi_bleeding_or_dyspepsia,Upper GI bleeding or dyspepsia,condition
4188154,Hemorrhagic mucosa of duodenum,Condition,SNOMED,standard,gi hemorrhage,upper_gi_bleeding_or_dyspepsia,Upper GI bleeding or dyspepsia,condition
4195068,Chronic lower gastrointestinal hemorrhage,Condition,SNOMED,standard,gi hemorrhage,upper_gi_bleeding_or_dyspepsia,Upper GI bleeding or dyspepsia,condition
4198840,Bleeding hemorrhoids,Condition,SNOMED,standard,gi hemorrhage,upper_gi_bleeding_or_dyspepsia,Upper GI bleeding or dyspepsia,condition
4204041,Hematemesis of unknown cause,Condition,SNOMED,standard,gi hemorrhage,upper_gi_bleeding_or_dyspepsia,Upper GI bleeding or dyspepsia,condition
4205670,Bleeding stress ulcer of stomach,Condition,SNOMED,standard,gi hemorrhage,upper_gi_bleeding_or_dyspepsia,Upper GI bleeding or dyspepsia,condition
4206466,Peptic ulcer with hemorrhage AND perforation,Condition,SNOMED,standard,gi hemorrhage,upper_gi_bleeding_or_dyspepsia,Upper GI bleeding or dyspepsia,condition
4207217,Gastric ulcer with hemorrhage and obstruction,Condition,SNOMED,standard,gi hemorrhage,upper_gi_bleeding_or_dyspepsia,Upper GI bleeding or dyspepsia,condition
4211001,Chronic gastric ulcer with hemorrhage,Condition,SNOMED,standard,gi hemorrhage,upper_gi_bleeding_or_dyspepsia,Upper GI bleeding or dyspepsia,condition
4216673,Hemorrhagic colitis,Condition,SNOMED,standard,gi hemorrhage,upper_gi_bleeding_or_dyspepsia,Upper GI bleeding or dyspepsia,condition
4217947,Acute gastrojejunal ulcer with hemorrhage and perforation,Condition,SNOMED,standard,gi hemorrhage,upper_gi_bleeding_or_dyspepsia,Upper GI bleeding or dyspepsia,condition
4222477,Gastrojejunal ulcer with hemorrhage,Condition,SNOMED,standard,gi hemorrhage,upper_gi_bleeding_or_dyspepsia,Upper GI bleeding or dyspepsia,condition
4231580,Acute gastric ulcer with hemorrhage,Condition,SNOMED,standard,gi hemorrhage,upper_gi_bleeding_or_dyspepsia,Upper GI bleeding or dyspepsia,condition
4232181,Chronic duodenal ulcer with hemorrhage,Condition,SNOMED,standard,gi hemorrhage,upper_gi_bleeding_or_dyspepsia,Upper GI bleeding or dyspepsia,condition
4232237,Esophageal bleeding due to ulcerative esophagitis,Condition,SNOMED,standard,gi hemorrhage,upper_gi_bleeding_or_dyspepsia,Upper GI bleeding or dyspepsia,condition
4235740,Peptic ulcer with hemorrhage AND with perforation but without obstruction,Condition,SNOMED,standard,gi hemorrhage,upper_gi_bleeding_or_dyspepsia,Upper GI bleeding or dyspepsia,condition
4244406,Chronic gastrojejunal ulcer with hemorrhage but without perforation,Condition,SNOMED,standard,gi hemorrhage,upper_gi_bleeding_or_dyspepsia,Upper GI bleeding or dyspepsia,condition
4245614,Bleeding from anus,Condition,SNOMED,standard,gi hemorrhage,upper_gi_bleeding_or_dyspepsia,Upper GI bleeding or dyspepsia,condition
4246979,Coffee ground vomiting,Condition,SNOMED,standard,gi hemorrhage,upper_gi_bleeding_or_dyspepsia,Upper GI bleeding or dyspepsia,condition
4247008,Chronic peptic ulcer with hemorrhage AND perforation,Condition,SNOMED,standard,gi hemorrhage,upper_gi_bleeding_or_dyspepsia,Upper GI bleeding or dyspepsia,condition
4260059,Hemorrhagic gastroenteritis,Condition,SNOMED,standard,gi hemorrhage,upper_gi_bleeding_or_dyspepsia,Upper GI bleeding or dyspepsia,condition
4264487,Hemorrhagic esophagitis,Condition,SNOMED,standard,gi hemorrhage,upper_gi_bleeding_or_dyspepsia,Upper GI bleeding or dyspepsia,condition
4266523,Gastric ulcer with hemorrhage and perforation,Condition,SNOMED,standard,gi hemorrhage,upper_gi_bleeding_or_dyspepsia,Upper GI bleeding or dyspepsia,condition
4271696,Peptic ulcer with hemorrhage,Condition,SNOMED,standard,gi hemorrhage,upper_gi_bleeding_or_dyspepsia,Upper GI bleeding or dyspepsia,condition
4273101,Peptic ulcer with hemorrhage AND obstruction,Condition,SNOMED,standard,gi hemorrhage,upper_gi_bleeding_or_dyspepsia,Upper GI bleeding or dyspepsia,condition
4273874,Gastrojejunal ulcer with hemorrhage AND perforation,Condition,SNOMED,standard,gi hemorrhage,upper_gi_bleeding_or_dyspepsia,Upper GI bleeding or dyspepsia,condition
4274491,Acute gastrojejunal ulcer with hemorrhage,Condition,SNOMED,standard,gi hemorrhage,upper_gi_bleeding_or_dyspepsia,Upper GI bleeding or dyspepsia,condition
4289830,Chronic duodenal ulcer with hemorrhage AND perforation,Condition,SNOMED,standard,gi hemorrhage,upper_gi_bleeding_or_dyspepsia,Upper GI bleeding or dyspepsia,condition
4291649,Upper gastrointestinal bleeding,Condition,SNOMED,standard,gi hemorrhage,upper_gi_bleeding_or_dyspepsia,Upper GI bleeding or dyspepsia,condition
4294973,Chronic gastric ulcer with hemorrhage and with perforation,Condition,SNOMED,standard,gi hemorrhage,upper_gi_bleeding_or_dyspepsia,Upper GI bleeding or dyspepsia,condition
4295428,Bleeding internal hemorrhoids,Condition,SNOMED,standard,gi hemorrhage,upper_gi_bleeding_or_dyspepsia,Upper GI bleeding or dyspepsia,condition
4307661,Chronic gastrointestinal hemorrhage,Condition,SNOMED,standard,gi hemorrhage,upper_gi_bleeding_or_dyspepsia,Upper GI bleeding or dyspepsia,condition
4308202,Acute upper gastrointestinal hemorrhage,Condition,SNOMED,standard,gi hemorrhage,upper_gi_bleeding_or_dyspepsia,Upper GI bleeding or dyspepsia,condition
4310668,Acute lower gastrointestinal hemorrhage,Condition,SNOMED,standard,gi hemorrhage,upper_gi_bleeding_or_dyspepsia,Upper GI bleeding or dyspepsia,condition
4318535,Duodenal hemorrhage,Condition,SNOMED,standard,gi hemorrhage,upper_gi_bleeding_or_dyspepsia,Upper GI bleeding or dyspepsia,condition
4318829,Ileal hemorrhage,Condition,SNOMED,standard,gi hemorrhage,upper_gi_bleeding_or_dyspepsia,Upper GI bleeding or dyspepsia,condition
4320492,Acute hemorrhagic colitis caused by Escherichia coli,Condition,SNOMED,standard,gi hemorrhage,upper_gi_bleeding_or_dyspepsia,Upper GI bleeding or dyspepsia,condition
4322061,Hemorrhagic proctitis,Condition,SNOMED,standard,gi hemorrhage,upper_gi_bleeding_or_dyspepsia,Upper GI bleeding or dyspepsia,condition
4332645,Upper gastrointestinal hemorrhage associated with hypercoagulability state,Condition,SNOMED,standard,gi hemorrhage,upper_gi_bleeding_or_dyspepsia,Upper GI bleeding or dyspepsia,condition
4336230,Acute duodenal ulcer with hemorrhage AND perforation,Condition,SNOMED,standard,gi hemorrhage,upper_gi_bleeding_or_dyspepsia,Upper GI bleeding or dyspepsia,condition
4336971,Gastrojejunal ulcer with hemorrhage and with perforation but without obstruction,Condition,SNOMED,standard,gi hemorrhage,upper_gi_bleeding_or_dyspepsia,Upper GI bleeding or dyspepsia,condition
4338544,Lower gastrointestinal hemorrhage,Condition,SNOMED,standard,gi hemorrhage,upper_gi_bleeding_or_dyspepsia,Upper GI bleeding or dyspepsia,condition
4340509,Acute hemorrhagic enterocolitis,Condition,SNOMED,standard,gi hemorrhage,upper_gi_bleeding_or_dyspepsia,Upper GI bleeding or dyspepsia,condition
4341252,Esophageal anastomotic hemorrhage,Condition,SNOMED,standard,gi hemorrhage,upper_gi_bleeding_or_dyspepsia,Upper GI bleeding or dyspepsia,condition
4341253,Small intestine anastomotic hemorrhage,Condition,SNOMED,standard,gi hemorrhage,upper_gi_bleeding_or_dyspepsia,Upper GI bleeding or dyspepsia,condition
4341790,Large intestine anastomotic hemorrhage,Condition,SNOMED,standard,gi hemorrhage,upper_gi_bleeding_or_dyspepsia,Upper GI bleeding or dyspepsia,condition
4342904,Gastrointestinal anastomotic hemorrhage,Condition,SNOMED,standard,gi hemorrhage,upper_gi_bleeding_or_dyspepsia,Upper GI bleeding or dyspepsia,condition
4342905,Gastric anastomotic hemorrhage,Condition,SNOMED,standard,gi hemorrhage,upper_gi_bleeding_or_dyspepsia,Upper GI bleeding or dyspepsia,condition
4342987,Duodenal anastomotic hemorrhage,Condition,SNOMED,standard,gi hemorrhage,upper_gi_bleeding_or_dyspepsia,Upper GI bleeding or dyspepsia,condition
36684448,Gastritis with upper gastrointestinal hemorrhage,Condition,SNOMED,standard,gi hemorrhage,upper_gi_bleeding_or_dyspepsia,Upper GI bleeding or dyspepsia,condition
