concept_id,concept_name,domain_id,vocabulary_id,standard_concept,drug,cohort_name,cohort_label,cohort_domain
2045661,febuxostat 80 MG Oral Tablet [FECSOT] by Kyungdong,Drug,RxNorm Extension,standard,M04A_antigout_preparations,antigout_medicines,Antigout medicines,drug
2045662,febuxostat 80 MG Oral Tablet [FECTORIN],Drug,RxNorm Extension,standard,M04A_antigout_preparations,antigout_medicines,Antigout medicines,drug
2045663,febuxostat 80 MG Oral Tablet [FECTORIN] by Eden Parma,Drug,RxNorm Extension,standard,M04A_antigout_preparations,antigout_medicines,Antigout medicines,drug
2045664,febuxostat 80 MG Oral Tablet [FELOXI],Drug,RxNorm Extension,standard,M04A_antigout_preparations,antigout_medicines,Antigout medicines,drug
2045665,febuxostat 80 MG Oral Tablet [FELOXI] by Sungwon Adcock,Drug,RxNorm Extension,standard,M04A_antigout_preparations,antigout_medicines,Antigout medicines,drug
2045666,febuxostat 80 MG Oral Tablet [FERADE],Drug,RxNorm Extension,standard,M04A_antigout_preparations,antigout_medicines,Antigout medicines,drug
2045667,febuxostat 80 MG Oral Tablet [FERADE] by Korea Prime Pharm,Drug,RxNorm Extension,standard,M04A_antigout_preparations,antigout_medicines,Antigout medicines,drug
2045668,febuxostat 80 MG Oral Tablet [FEXODE],Drug,RxNorm Extension,standard,M04A_antigout_preparations,antigout_medicines,Antigout medicines,drug
2045669,febuxostat 80 MG Oral Tablet [FEXODE] by Medix,Drug,RxNorm Extension,standard,M04A_antigout_preparations,antigout_medicines,Antigout medicines,drug
2045670,febuxostat 80 MG Oral Tablet [FEXOTAT],Drug,RxNorm Extension,standard,M04A_antigout_preparations,antigout_medicines,Antigout medicines,drug
2045671,febuxostat 80 MG Oral Tablet [FEXOTAT] by KMS,Drug,RxNorm Extension,standard,M04A_antigout_preparations,antigout_medicines,Antigout medicines,drug
2045672,febuxostat 80 MG Oral Tablet [NEXOTA],Drug,RxNorm Extension,standard,M04A_antigout_preparations,antigout_medicines,Antigout medicines,drug
2045673,febuxostat 80 MG Oral Tablet [NEXOTA] by Nexpharm,Drug,RxNorm Extension,standard,M04A_antigout_preparations,antigout_medicines,Antigout medicines,drug
2045674,febuxostat 80 MG Oral Tablet [STARIC],Drug,RxNorm Extension,standard,M04A_antigout_preparations,antigout_medicines,Antigout medicines,drug
2045675,febuxostat 80 MG Oral Tablet [STARIC] by Binex,Drug,RxNorm Extension,standard,M04A_antigout_preparations,antigout_medicines,Antigout medicines,drug
2045676,febuxostat 80 MG Oral Tablet [UNIFERIC],Drug,RxNorm Extension,standard,M04A_antigout_preparations,antigout_medicines,Antigout medicines,drug
2045677,febuxostat 80 MG Oral Tablet [UNIFERIC] by Union Korea Pharm,Drug,RxNorm Extension,standard,M04A_antigout_preparations,antigout_medicines,Antigout medicines,drug
2045678,febuxostat 80 MG [FEBUCTAM],Drug,RxNorm Extension,standard,M04A_antigout_preparations,antigout_medicines,Antigout medicines,drug
2045680,febuxostat 80 MG [FEBUTE],Drug,RxNorm Extension,standard,M04A_antigout_preparations,antigout_medicines,Antigout medicines,drug
2045681,febuxostat 80 MG [FEBUXTA],Drug,RxNorm Extension,standard,M04A_antigout_preparations,antigout_medicines,Antigout medicines,drug
2045682,febuxostat 80 MG [FECSOT],Drug,RxNorm Extension,standard,M04A_antigout_preparations,antigout_medicines,Antigout medicines,drug
2045683,febuxostat 80 MG [FECTORIN],Drug,RxNorm Extension,standard,M04A_antigout_preparations,antigout_medicines,Antigout medicines,drug
2045684,febuxostat 80 MG [FELOXI],Drug,RxNorm Extension,standard,M04A_antigout_preparations,antigout_medicines,Antigout medicines,drug
2045685,febuxostat 80 MG [FERADE],Drug,RxNorm Extension,standard,M04A_antigout_preparations,antigout_medicines,Antigout medicines,drug
2045686,febuxostat 80 MG [FEXODE],Drug,RxNorm Extension,standard,M04A_antigout_preparations,antigout_medicines,Antigout medicines,drug
2045687,febuxostat 80 MG [FEXOTAT],Drug,RxNorm Extension,standard,M04A_antigout_preparations,antigout_medicines,Antigout medicines,drug
2045688,febuxostat 80 MG [NEXOTA],Drug,RxNorm Extension,standard,M04A_antigout_preparations,antigout_medicines,Antigout medicines,drug
2045689,febuxostat 40 MG Oral Tablet by CJ,Drug,RxNorm Extension,standard,M04A_antigout_preparations,antigout_medicines,Antigout medicines,drug
2045690,febuxostat 40 MG Oral Tablet by Joonghun,Drug,RxNorm Extension,standard,M04A_antigout_preparations,antigout_medicines,Antigout medicines,drug
2045691,febuxostat 40 MG Oral Tablet by Pharvis,Drug,RxNorm Extension,standard,M04A_antigout_preparations,antigout_medicines,Antigout medicines,drug
2045692,febuxostat 40 MG Oral Tablet by Seoul,Drug,RxNorm Extension,standard,M04A_antigout_preparations,antigout_medicines,Antigout medicines,drug
2045693,febuxostat 40 MG Oral Tablet [FEBUCTAM],Drug,RxNorm Extension,standard,M04A_antigout_preparations,antigout_medicines,Antigout medicines,drug
2045694,febuxostat 40 MG Oral Tablet [FEBUCTAM] by Guju,Drug,RxNorm Extension,standard,M04A_antigout_preparations,antigout_medicines,Antigout medicines,drug
2045695,febuxostat 40 MG Oral Tablet [FEBUTE],Drug,RxNorm Extension,standard,M04A_antigout_preparations,antigout_medicines,Antigout medicines,drug
2045696,febuxostat 40 MG Oral Tablet [FEBUTE] by Ahngook New Pharm,Drug,RxNorm Extension,standard,M04A_antigout_preparations,antigout_medicines,Antigout medicines,drug
2045697,febuxostat 40 MG Oral Tablet [FEBUXTA],Drug,RxNorm Extension,standard,M04A_antigout_preparations,antigout_medicines,Antigout medicines,drug
2045698,febuxostat 40 MG Oral Tablet [FEBUXTA] by Hanpoong,Drug,RxNorm Extension,standard,M04A_antigout_preparations,antigout_medicines,Antigout medicines,drug
2045699,febuxostat 40 MG Oral Tablet [FECSOT],Drug,RxNorm Extension,standard,M04A_antigout_preparations,antigout_medicines,Antigout medicines,drug
2045700,febuxostat 40 MG Oral Tablet [FECSOT] by Kyungdong,Drug,RxNorm Extension,standard,M04A_antigout_preparations,antigout_medicines,Antigout medicines,drug
2045701,febuxostat 40 MG Oral Tablet [FECTORIN],Drug,RxNorm Extension,standard,M04A_antigout_preparations,antigout_medicines,Antigout medicines,drug
2045702,febuxostat 40 MG Oral Tablet [FECTORIN] by Eden Parma,Drug,RxNorm Extension,standard,M04A_antigout_preparations,antigout_medicines,Antigout medicines,drug
2045703,febuxostat 40 MG Oral Tablet [FELOXI],Drug,RxNorm Extension,standard,M04A_antigout_preparations,antigout_medicines,Antigout medicines,drug
2045704,febuxostat 40 MG Oral Tablet [FELOXI] by Sungwon Adcock,Drug,RxNorm Extension,standard,M04A_antigout_preparations,antigout_medicines,Antigout medicines,drug
