cohort_name,cohort_label,cohort_domain,concept_id,include_descendants,concept_name,vocabulary_id,concept_code,review_status,phenotype_note,domain_id,standard_concept,condition
glaucoma,Glaucoma,condition,1075406,FALSE,Bilateral secondary open-angle glaucoma,SNOMED,glaucoma,reviewed_seed,Imported from master codelists,Condition,standard,glaucoma
glaucoma,Glaucoma,condition,1075411,FALSE,Dislodgement of plate of left eye due to and following glaucoma drainage surgery,SNOMED,glaucoma,reviewed_seed,Imported from master codelists,Condition,standard,glaucoma
glaucoma,Glaucoma,condition,1075412,FALSE,Dislodgement of plate of right eye due to and following glaucoma drainage surgery,SNOMED,glaucoma,reviewed_seed,Imported from master codelists,Condition,standard,glaucoma
glaucoma,Glaucoma,condition,1075413,FALSE,Bilateral dislodgement of plates of eyes due to and following glaucoma drainage surgery,SNOMED,glaucoma,reviewed_seed,Imported from master codelists,Condition,standard,glaucoma
glaucoma,Glaucoma,condition,1075414,FALSE,Conjunctival blebitis of left eye following glaucoma surgery,SNOMED,glaucoma,reviewed_seed,Imported from master codelists,Condition,standard,glaucoma
glaucoma,Glaucoma,condition,1075415,FALSE,Conjunctival blebitis of right eye following glaucoma surgery,SNOMED,glaucoma,reviewed_seed,Imported from master codelists,Condition,standard,glaucoma
glaucoma,Glaucoma,condition,1075416,FALSE,Bilateral conjunctival blebitis following glaucoma surgery,SNOMED,glaucoma,reviewed_seed,Imported from master codelists,Condition,standard,glaucoma
glaucoma,Glaucoma,condition,1075423,FALSE,Open angle glaucoma of left eye due to ocular trauma,SNOMED,glaucoma,reviewed_seed,Imported from master codelists,Condition,standard,glaucoma
glaucoma,Glaucoma,condition,1075424,FALSE,Open angle glaucoma of right eye due to ocular trauma,SNOMED,glaucoma,reviewed_seed,Imported from master codelists,Condition,standard,glaucoma
glaucoma,Glaucoma,condition,1075425,FALSE,Bilateral open angle glaucoma due to ocular trauma,SNOMED,glaucoma,reviewed_seed,Imported from master codelists,Condition,standard,glaucoma
glaucoma,Glaucoma,condition,1075426,FALSE,Postoperative angle closure glaucoma of left eye,SNOMED,glaucoma,reviewed_seed,Imported from master codelists,Condition,standard,glaucoma
glaucoma,Glaucoma,condition,1075427,FALSE,Bilateral postoperative angle closure glaucoma,SNOMED,glaucoma,reviewed_seed,Imported from master codelists,Condition,standard,glaucoma
glaucoma,Glaucoma,condition,1075428,FALSE,Postoperative angle closure glaucoma of right eye,SNOMED,glaucoma,reviewed_seed,Imported from master codelists,Condition,standard,glaucoma
glaucoma,Glaucoma,condition,1075429,FALSE,Bilateral open angle glaucoma due to neovascularization,SNOMED,glaucoma,reviewed_seed,Imported from master codelists,Condition,standard,glaucoma
