concept_id,concept_name,domain_id,vocabulary_id,standard_concept,condition,cohort_name,cohort_label,cohort_domain
44782748,Acute deep venous thrombosis of iliofemoral vein,Condition,SNOMED,standard,dvt,venous_thromboembolism,Venous thromboembolism,condition
44782751,Acute deep venous thrombosis of axillary vein,Condition,SNOMED,standard,dvt,venous_thromboembolism,Venous thromboembolism,condition
44782752,Acute deep venous thrombosis of internal jugular vein,Condition,SNOMED,standard,dvt,venous_thromboembolism,Venous thromboembolism,condition
44782762,Acute thrombosis of subclavian vein,Condition,SNOMED,standard,dvt,venous_thromboembolism,Venous thromboembolism,condition
44782766,Acute deep venous thrombosis of upper extremity as complication of procedure,Condition,SNOMED,standard,dvt,venous_thromboembolism,Venous thromboembolism,condition
44782767,Acute deep venous thrombosis of lower extremity as complication of procedure,Condition,SNOMED,standard,dvt,venous_thromboembolism,Venous thromboembolism,condition
44811347,Thrombosis of internal jugular vein,Condition,SNOMED,standard,dvt,venous_thromboembolism,Venous thromboembolism,condition
45757410,Acute thrombosis of mesenteric vein,Condition,SNOMED,standard,dvt,venous_thromboembolism,Venous thromboembolism,condition
45773536,Deep venous thrombosis of femoropopliteal vein,Condition,SNOMED,standard,dvt,venous_thromboembolism,Venous thromboembolism,condition
46270071,Acute deep venous thrombosis of lower limb due to and following coronary artery bypass grafting,Condition,SNOMED,standard,dvt,venous_thromboembolism,Venous thromboembolism,condition
46271900,Recurrent deep vein thrombosis,Condition,SNOMED,standard,dvt,venous_thromboembolism,Venous thromboembolism,condition
46285904,Unprovoked deep vein thrombosis,Condition,SNOMED,standard,dvt,venous_thromboembolism,Venous thromboembolism,condition
46285905,Provoked deep vein thrombosis,Condition,SNOMED,standard,dvt,venous_thromboembolism,Venous thromboembolism,condition
